urn:cts:greekLit:tlg0012.tlg001.omar:17.548	Ζεὺς ἐξ οὐρανόθεν τέρας ἔμμεναι ἢ πολέμοιο
urn:cts:greekLit:tlg0012.tlg001.omar:17.549	ἢ καὶ χειμῶνος δυσθαλπέοσ, ὅς ῥά τε ἔργων
urn:cts:greekLit:tlg0012.tlg001.omar:17.550	ἀνθρώπους ἀνέπαυσεν ἐπὶ χθονί, μῆλα δὲ κήδει,
urn:cts:greekLit:tlg0012.tlg001.omar:17.551	ὣς ἣ πορφυρέῃ νεφέλῃ πυκάσασα ἓ αὐτὴν
urn:cts:greekLit:tlg0012.tlg001.omar:17.552	δύσετ' Ἀχαιῶν ἔθνοσ, ἔγειρε δὲ φῶτα ἕκαστον.
urn:cts:greekLit:tlg0012.tlg001.omar:17.553	πρῶτον δ' Ἀτρέος υἱὸν ἐποτρύνουσα προσηύδα
urn:cts:greekLit:tlg0012.tlg001.omar:17.554	ἴφθιμον Μενέλαον: ὃ γάρ ῥά οἱ ἐγγύθεν ἦεν:
urn:cts:greekLit:tlg0012.tlg001.omar:17.555	εἰσαμένη Φοίνικι δέμας καὶ ἀτειρέα φωνήν:
urn:cts:greekLit:tlg0012.tlg001.omar:17.556	σοὶ μὲν δὴ Μενέλαε κατηφείη καὶ ὄνειδοσ
urn:cts:greekLit:tlg0012.tlg001.omar:17.557	ἔσσεται εἴ κ' Ἀχιλῆος ἀγαυοῦ πιστὸν ἑταῖρον
urn:cts:greekLit:tlg0012.tlg001.omar:17.558	τείχει ὕπο Τρώων ταχέες κύνες ἑλκήσουσιν.
urn:cts:greekLit:tlg0012.tlg001.omar:17.559	ἀλλ' ἔχεο κρατερῶσ, ὄτρυνε δὲ λαὸν ἅπαντα.
urn:cts:greekLit:tlg0012.tlg001.omar:17.560	τὴν δ' αὖτε προσέειπε βοὴν ἀγαθὸς Μενέλαοσ:
urn:cts:greekLit:tlg0012.tlg001.omar:17.561	Φοῖνιξ ἄττα γεραιὲ παλαιγενέσ, εἰ γὰρ Ἀθήνη
urn:cts:greekLit:tlg0012.tlg001.omar:17.562	δοίη κάρτος ἐμοί, βελέων δ' ἀπερύκοι ἐρωήν:
urn:cts:greekLit:tlg0012.tlg001.omar:17.563	τώ κεν ἔγωγ' ἐθέλοιμι παρεστάμεναι καὶ ἀμύνειν
urn:cts:greekLit:tlg0012.tlg001.omar:17.564	Πατρόκλῳ: μάλα γάρ με θανὼν ἐσεμάσσατο θυμόν.
urn:cts:greekLit:tlg0012.tlg001.omar:17.565	ἀλλ' Ἕκτωρ πυρὸς αἰνὸν ἔχει μένοσ, οὐδ' ἀπολήγει
urn:cts:greekLit:tlg0012.tlg001.omar:17.566	χαλκῷ δηϊόων: τῷ γὰρ Ζεὺς κῦδος ὀπάζει.
urn:cts:greekLit:tlg0012.tlg001.omar:17.567	ὣς φάτο, γήθησεν δὲ θεὰ γλαυκῶπις Ἀθήνη,
urn:cts:greekLit:tlg0012.tlg001.omar:17.568	ὅττί ῥά οἱ πάμπρωτα θεῶν ἠρήσατο πάντων.
urn:cts:greekLit:tlg0012.tlg001.omar:17.569	ἐν δὲ βίην ὤμοισι καὶ ἐν γούνεσσιν ἔθηκε,
urn:cts:greekLit:tlg0012.tlg001.omar:17.570	καί οἱ μυίης θάρσος ἐνὶ στήθεσσιν ἐνῆκεν,
urn:cts:greekLit:tlg0012.tlg001.omar:17.571	ἥ τε καὶ ἐργομένη μάλα περ χροὸς ἀνδρομέοιο
urn:cts:greekLit:tlg0012.tlg001.omar:17.572	ἰσχανάᾳ δακέειν, λαρόν τέ οἱ αἷμ' ἀνθρώπου:
urn:cts:greekLit:tlg0012.tlg001.omar:17.573	τοίου μιν θάρσευς πλῆσε φρένας ἀμφὶ μελαίνασ,
urn:cts:greekLit:tlg0012.tlg001.omar:17.574	βῆ δ' ἐπὶ Πατρόκλῳ, καὶ ἀκόντισε δουρὶ φαεινῷ.
urn:cts:greekLit:tlg0012.tlg001.omar:17.575	ἔσκε δ' ἐνὶ Τρώεσσι Ποδῆς υἱὸς Ἠετίωνοσ
urn:cts:greekLit:tlg0012.tlg001.omar:17.576	ἀφνειός τ' ἀγαθός τε: μάλιστα δέ μιν τίεν Ἕκτωρ
urn:cts:greekLit:tlg0012.tlg001.omar:17.577	δήμου, ἐπεί οἱ ἑταῖρος ἔην φίλος εἰλαπιναστήσ:
urn:cts:greekLit:tlg0012.tlg001.omar:17.578	τόν ῥα κατὰ ζωστῆρα βάλε ξανθὸς Μενέλαοσ
urn:cts:greekLit:tlg0012.tlg001.omar:17.579	ἀΐξαντα φόβον δέ, διὰ πρὸ δὲ χαλκὸν ἔλασσε:
urn:cts:greekLit:tlg0012.tlg001.omar:17.580	δούπησεν δὲ πεσών: ἀτὰρ Ἀτρεΐδης Μενέλαοσ
urn:cts:greekLit:tlg0012.tlg001.omar:17.581	νεκρὸν ὑπ' ἐκ Τρώων ἔρυσεν μετὰ ἔθνος ἑταίρων.
urn:cts:greekLit:tlg0012.tlg001.omar:17.582	Ἕκτορα δ' ἐγγύθεν ἱστάμενος ὄτρυνεν Ἀπόλλων
urn:cts:greekLit:tlg0012.tlg001.omar:17.583	Φαίνοπι Ἀσιάδῃ ἐναλίγκιοσ, ὅς οἱ ἁπάντων
urn:cts:greekLit:tlg0012.tlg001.omar:17.584	ξείνων φίλτατος ἔσκεν Ἀβυδόθι οἰκία ναίων:
urn:cts:greekLit:tlg0012.tlg001.omar:17.585	τῷ μιν ἐεισάμενος προσέφη ἑκάεργος Ἀπόλλων:
urn:cts:greekLit:tlg0012.tlg001.omar:17.586	Ἕκτορ τίς κέ σ' ἔτ' ἄλλος Ἀχαιῶν ταρβήσειεν;
urn:cts:greekLit:tlg0012.tlg001.omar:17.587	οἷον δὴ Μενέλαον ὑπέτρεσασ, ὃς τὸ πάρος γε
urn:cts:greekLit:tlg0012.tlg001.omar:17.588	μαλθακὸς αἰχμητήσ: νῦν δ' οἴχεται οἶος ἀείρασ
urn:cts:greekLit:tlg0012.tlg001.omar:17.589	νεκρὸν ὑπ' ἐκ Τρώων, σὸν δ' ἔκτανε πιστὸν ἑταῖρον
urn:cts:greekLit:tlg0012.tlg001.omar:17.590	ἐσθλὸν ἐνὶ προμάχοισι Ποδῆν υἱὸν Ἠετίωνοσ.
urn:cts:greekLit:tlg0012.tlg001.omar:17.591	ὣς φάτο, τὸν δ' ἄχεος νεφέλη ἐκάλυψε μέλαινα,
urn:cts:greekLit:tlg0012.tlg001.omar:17.592	βῆ δὲ διὰ προμάχων κεκορυθμένος αἴθοπι χαλκῷ.
urn:cts:greekLit:tlg0012.tlg001.omar:17.593	καὶ τότ' ἄρα Κρονίδης ἕλετ' αἰγίδα θυσσανόεσσαν
urn:cts:greekLit:tlg0012.tlg001.omar:17.594	μαρμαρέην, Ἴδην δὲ κατὰ νεφέεσσι κάλυψεν,
urn:cts:greekLit:tlg0012.tlg001.omar:17.595	ἀστράψας δὲ μάλα μεγάλ' ἔκτυπε, τὴν δὲ τίναξε,
urn:cts:greekLit:tlg0012.tlg001.omar:17.596	νίκην δὲ Τρώεσσι δίδου, ἐφόβησε δ' Ἀχαιούσ.
urn:cts:greekLit:tlg0012.tlg001.omar:17.597	πρῶτος Πηνέλεως Βοιώτιος ἦρχε φόβοιο.
urn:cts:greekLit:tlg0012.tlg001.omar:17.598	βλῆτο γὰρ ὦμον δουρὶ πρόσω τετραμμένος αἰεὶ
urn:cts:greekLit:tlg0012.tlg001.omar:17.599	ἄκρον ἐπιλίγδην: γράψεν δέ οἱ ὀστέον ἄχρισ
urn:cts:greekLit:tlg0012.tlg001.omar:17.600	αἰχμὴ Πουλυδάμαντοσ: ὃ γάρ ῥ' ἔβαλε σχεδὸν ἐλθών.
urn:cts:greekLit:tlg0012.tlg001.omar:17.601	Λήϊτον αὖθ' Ἕκτωρ σχεδὸν οὔτασε χεῖρ' ἐπὶ καρπῷ
urn:cts:greekLit:tlg0012.tlg001.omar:17.602	υἱὸν Ἀλεκτρυόνος μεγαθύμου, παῦσε δὲ χάρμησ:
urn:cts:greekLit:tlg0012.tlg001.omar:17.603	τρέσσε δὲ παπτήνασ, ἐπεὶ οὐκέτι ἔλπετο θυμῷ
urn:cts:greekLit:tlg0012.tlg001.omar:17.604	ἔγχος ἔχων ἐν χειρὶ μαχήσεσθαι Τρώεσσιν.
urn:cts:greekLit:tlg0012.tlg001.omar:17.605	Ἕκτορα δ' Ἰδομενεὺς μετὰ Λήϊτον ὁρμηθέντα
urn:cts:greekLit:tlg0012.tlg001.omar:17.606	βεβλήκει θώρηκα κατὰ στῆθος παρὰ μαζόν:
urn:cts:greekLit:tlg0012.tlg001.omar:17.607	ἐν καυλῷ δ' ἐάγη δολιχὸν δόρυ, τοὶ δὲ βόησαν
urn:cts:greekLit:tlg0012.tlg001.omar:17.608	Τρῶεσ: ὃ δ' Ἰδομενῆος ἀκόντισε Δευκαλίδαο
urn:cts:greekLit:tlg0012.tlg001.omar:17.609	δίφρῳ ἐφεσταότοσ: τοῦ μέν ῥ' ἀπὸ τυτθὸν ἅμαρτεν:
urn:cts:greekLit:tlg0012.tlg001.omar:17.610	αὐτὰρ ὃ Μηριόναο ὀπάονά θ' ἡνίοχόν τε
urn:cts:greekLit:tlg0012.tlg001.omar:17.611	Κοίρανον, ὅς ῥ' ἐκ Λύκτου ἐϋκτιμένης ἕπετ' αὐτῷ:
urn:cts:greekLit:tlg0012.tlg001.omar:17.612	πεζὸς γὰρ τὰ πρῶτα λιπὼν νέας ἀμφιελίσσασ
urn:cts:greekLit:tlg0012.tlg001.omar:17.613	ἤλυθε, καί κε Τρωσὶ μέγα κράτος ἐγγυάλιξεν,
urn:cts:greekLit:tlg0012.tlg001.omar:17.614	εἰ μὴ Κοίρανος ὦκα ποδώκεας ἤλασεν ἵππουσ:
urn:cts:greekLit:tlg0012.tlg001.omar:17.615	καὶ τῷ μὲν φάος ἦλθεν, ἄμυνε δὲ νηλεὲς ἦμαρ,
urn:cts:greekLit:tlg0012.tlg001.omar:17.616	αὐτὸς δ' ὤλεσε θυμὸν ὑφ' Ἕκτορος ἀνδροφόνοιο:
urn:cts:greekLit:tlg0012.tlg001.omar:17.617	τὸν βάλ' ὑπὸ γναθμοῖο καὶ οὔατοσ, ἐκ δ' ἄρ' ὀδόντασ
urn:cts:greekLit:tlg0012.tlg001.omar:17.618	ὦσε δόρυ πρυμνόν, διὰ δὲ γλῶσσαν τάμε μέσσην.
urn:cts:greekLit:tlg0012.tlg001.omar:17.619	ἤριπε δ' ἐξ ὀχέων, κατὰ δ' ἡνία χεῦεν ἔραζε.
urn:cts:greekLit:tlg0012.tlg001.omar:17.620	καὶ τά γε Μηριόνης ἔλαβεν χείρεσσι φίλῃσι
urn:cts:greekLit:tlg0012.tlg001.omar:17.621	κύψας ἐκ πεδίοιο, καὶ Ἰδομενῆα προσηύδα:
urn:cts:greekLit:tlg0012.tlg001.omar:17.622	μάστιε νῦν εἷός κε θοὰς ἐπὶ νῆας ἵκηαι:
urn:cts:greekLit:tlg0012.tlg001.omar:17.623	γιγνώσκεις δὲ καὶ αὐτὸς ὅ τ' οὐκέτι κάρτος Ἀχαιῶν.
urn:cts:greekLit:tlg0012.tlg001.omar:17.624	ὣς ἔφατ', Ἰδομενεὺς δ' ἵμασεν καλλίτριχας ἵππουσ
urn:cts:greekLit:tlg0012.tlg001.omar:17.625	νῆας ἔπι γλαφυράσ: δὴ γὰρ δέος ἔμπεσε θυμῷ.
urn:cts:greekLit:tlg0012.tlg001.omar:17.626	οὐδ' ἔλαθ' Αἴαντα μεγαλήτορα καὶ Μενέλαον
urn:cts:greekLit:tlg0012.tlg001.omar:17.627	Ζεύσ, ὅτε δὴ Τρώεσσι δίδου ἑτεραλκέα νίκην.
urn:cts:greekLit:tlg0012.tlg001.omar:17.628	τοῖσι δὲ μύθων ἦρχε μέγας Τελαμώνιος Αἴασ:
urn:cts:greekLit:tlg0012.tlg001.omar:17.629	ὢ πόποι ἤδη μέν κε καὶ ὃς μάλα νήπιός ἐστι
urn:cts:greekLit:tlg0012.tlg001.omar:17.630	γνοίη ὅτι Τρώεσσι πατὴρ Ζεὺς αὐτὸς ἀρήγει.
urn:cts:greekLit:tlg0012.tlg001.omar:17.631	τῶν μὲν γὰρ πάντων βέλε' ἅπτεται ὅς τις ἀφήῃ
urn:cts:greekLit:tlg0012.tlg001.omar:17.632	ἢ κακὸς ἢ ἀγαθόσ: Ζεὺς δ' ἔμπης πάντ' ἰθύνει:
urn:cts:greekLit:tlg0012.tlg001.omar:17.633	ἡμῖν δ' αὔτως πᾶσιν ἐτώσια πίπτει ἔραζε.
urn:cts:greekLit:tlg0012.tlg001.omar:17.634	ἀλλ' ἄγετ' αὐτοί περ φραζώμεθα μῆτιν ἀρίστην,
urn:cts:greekLit:tlg0012.tlg001.omar:17.635	ἠμὲν ὅπως τὸν νεκρὸν ἐρύσσομεν, ἠδὲ καὶ αὐτοὶ
urn:cts:greekLit:tlg0012.tlg001.omar:17.636	χάρμα φίλοις ἑτάροισι γενώμεθα νοστήσαντεσ,
urn:cts:greekLit:tlg0012.tlg001.omar:17.637	οἵ που δεῦρ' ὁρόωντες ἀκηχέδατ', οὐδ' ἔτι φασὶν
urn:cts:greekLit:tlg0012.tlg001.omar:17.638	Ἕκτορος ἀνδροφόνοιο μένος καὶ χεῖρας ἀάπτουσ
urn:cts:greekLit:tlg0012.tlg001.omar:17.639	σχήσεσθ', ἀλλ' ἐν νηυσὶ μελαίνῃσιν πεσέεσθαι.
urn:cts:greekLit:tlg0012.tlg001.omar:17.640	εἴη δ' ὅς τις ἑταῖρος ἀπαγγείλειε τάχιστα
urn:cts:greekLit:tlg0012.tlg001.omar:17.641	Πηλεΐδῃ, ἐπεὶ οὔ μιν ὀΐομαι οὐδὲ πεπύσθαι
urn:cts:greekLit:tlg0012.tlg001.omar:17.642	λυγρῆς ἀγγελίησ, ὅτι οἱ φίλος ὤλεθ' ἑταῖροσ.
urn:cts:greekLit:tlg0012.tlg001.omar:17.643	ἀλλ' οὔ πῃ δύναμαι ἰδέειν τοιοῦτον Ἀχαιῶν:
urn:cts:greekLit:tlg0012.tlg001.omar:17.644	ἠέρι γὰρ κατέχονται ὁμῶς αὐτοί τε καὶ ἵπποι.
urn:cts:greekLit:tlg0012.tlg001.omar:17.645	Ζεῦ πάτερ ἀλλὰ σὺ ῥῦσαι ὑπ' ἠέρος υἷας Ἀχαιῶν,
urn:cts:greekLit:tlg0012.tlg001.omar:17.646	ποίησον δ' αἴθρην, δὸς δ' ὀφθαλμοῖσιν ἰδέσθαι:
urn:cts:greekLit:tlg0012.tlg001.omar:17.647	ἐν δὲ φάει καὶ ὄλεσσον, ἐπεί νύ τοι εὔαδεν οὕτωσ.
urn:cts:greekLit:tlg0012.tlg001.omar:17.648	ὣς φάτο, τὸν δὲ πατὴρ ὀλοφύρατο δάκρυ χέοντα:
urn:cts:greekLit:tlg0012.tlg001.omar:17.649	αὐτίκα δ' ἠέρα μὲν σκέδασεν καὶ ἀπῶσεν ὀμίχλην,
urn:cts:greekLit:tlg0012.tlg001.omar:17.650	ἠέλιος δ' ἐπέλαμψε, μάχη δ' ἐπὶ πᾶσα φαάνθη:
urn:cts:greekLit:tlg0012.tlg001.omar:17.651	καὶ τότ' ἄρ' Αἴας εἶπε βοὴν ἀγαθὸν Μενέλαον:
urn:cts:greekLit:tlg0012.tlg001.omar:17.652	σκέπτεο νῦν Μενέλαε διοτρεφὲς αἴ κεν ἴδηαι
urn:cts:greekLit:tlg0012.tlg001.omar:17.653	ζωὸν ἔτ' Ἀντίλοχον μεγαθύμου Νέστορος υἱόν,
urn:cts:greekLit:tlg0012.tlg001.omar:17.654	ὄτρυνον δ' Ἀχιλῆϊ δαΐφρονι θᾶσσον ἰόντα
urn:cts:greekLit:tlg0012.tlg001.omar:17.655	εἰπεῖν ὅττι ῥά οἱ πολὺ φίλτατος ὤλεθ' ἑταῖροσ.
urn:cts:greekLit:tlg0012.tlg001.omar:17.656	ὣς ἔφατ', οὐδ' ἀπίθησε βοὴν ἀγαθὸς Μενέλαοσ,
urn:cts:greekLit:tlg0012.tlg001.omar:17.657	βῆ δ' ἰέναι ὥς τίς τε λέων ἀπὸ μεσσαύλοιο,
urn:cts:greekLit:tlg0012.tlg001.omar:17.658	ὅς τ' ἐπεὶ ἄρ κε κάμῃσι κύνας τ' ἄνδρας τ' ἐρεθίζων,
urn:cts:greekLit:tlg0012.tlg001.omar:17.659	οἵ τέ μιν οὐκ εἰῶσι βοῶν ἐκ πῖαρ ἑλέσθαι
urn:cts:greekLit:tlg0012.tlg001.omar:17.660	πάννυχοι ἐγρήσσοντεσ: ὃ δὲ κρειῶν ἐρατίζων
urn:cts:greekLit:tlg0012.tlg001.omar:17.661	ἰθύει, ἀλλ' οὔ τι πρήσσει: θαμέες γὰρ ἄκοντεσ
urn:cts:greekLit:tlg0012.tlg001.omar:17.662	ἀντίον ἀΐσσουσι θρασειάων ἀπὸ χειρῶν,
urn:cts:greekLit:tlg0012.tlg001.omar:17.663	καιόμεναί τε δεταί, τάς τε τρεῖ ἐσσύμενός περ:
urn:cts:greekLit:tlg0012.tlg001.omar:17.664	ἠῶθεν δ' ἀπονόσφιν ἔβη τετιηότι θυμῷ:
urn:cts:greekLit:tlg0012.tlg001.omar:17.665	ὣς ἀπὸ Πατρόκλοιο βοὴν ἀγαθὸς Μενέλαοσ
urn:cts:greekLit:tlg0012.tlg001.omar:17.666	ἤϊε πόλλ' ἀέκων: περὶ γὰρ δίε μή μιν Ἀχαιοὶ
urn:cts:greekLit:tlg0012.tlg001.omar:17.667	ἀργαλέου πρὸ φόβοιο ἕλωρ δηΐοισι λίποιεν.
urn:cts:greekLit:tlg0012.tlg001.omar:17.668	πολλὰ δὲ Μηριόνῃ τε καὶ Αἰάντεσσ' ἐπέτελλεν:
urn:cts:greekLit:tlg0012.tlg001.omar:17.669	Αἴαντ' Ἀργείων ἡγήτορε Μηριόνη τε
urn:cts:greekLit:tlg0012.tlg001.omar:17.670	νῦν τις ἐνηείης Πατροκλῆος δειλοῖο
urn:cts:greekLit:tlg0012.tlg001.omar:17.671	μνησάσθω: πᾶσιν γὰρ ἐπίστατο μείλιχος εἶναι
urn:cts:greekLit:tlg0012.tlg001.omar:17.672	ζωὸς ἐών: νῦν αὖ θάνατος καὶ μοῖρα κιχάνει.
urn:cts:greekLit:tlg0012.tlg001.omar:17.673	ὣς ἄρα φωνήσας ἀπέβη ξανθὸς Μενέλαοσ,
urn:cts:greekLit:tlg0012.tlg001.omar:17.674	πάντοσε παπταίνων ὥς τ' αἰετόσ, ὅν ῥά τέ φασιν
urn:cts:greekLit:tlg0012.tlg001.omar:17.675	ὀξύτατον δέρκεσθαι ὑπουρανίων πετεηνῶν,
urn:cts:greekLit:tlg0012.tlg001.omar:17.676	ὅν τε καὶ ὑψόθ' ἐόντα πόδας ταχὺς οὐκ ἔλαθε πτὼξ
urn:cts:greekLit:tlg0012.tlg001.omar:17.677	θάμνῳ ὑπ' ἀμφικόμῳ κατακείμενοσ, ἀλλά τ' ἐπ' αὐτῷ
urn:cts:greekLit:tlg0012.tlg001.omar:17.678	ἔσσυτο, καί τέ μιν ὦκα λαβὼν ἐξείλετο θυμόν.
urn:cts:greekLit:tlg0012.tlg001.omar:17.679	ὣς τότε σοὶ Μενέλαε διοτρεφὲς ὄσσε φαεινὼ
urn:cts:greekLit:tlg0012.tlg001.omar:17.680	πάντοσε δινείσθην πολέων κατὰ ἔθνος ἑταίρων,
urn:cts:greekLit:tlg0012.tlg001.omar:17.681	εἴ που Νέστορος υἱὸν ἔτι ζώοντα ἴδοιτο.
urn:cts:greekLit:tlg0012.tlg001.omar:17.682	τὸν δὲ μάλ' αἶψ' ἐνόησε μάχης ἐπ' ἀριστερὰ πάσησ
urn:cts:greekLit:tlg0012.tlg001.omar:17.683	θαρσύνονθ' ἑτάρους καὶ ἐποτρύνοντα μάχεσθαι,
urn:cts:greekLit:tlg0012.tlg001.omar:17.684	ἀγχοῦ δ' ἱστάμενος προσέφη ξανθὸς Μενέλαοσ:
urn:cts:greekLit:tlg0012.tlg001.omar:17.685	Ἀντίλοχ' εἰ δ' ἄγε δεῦρο διοτρεφὲς ὄφρα πύθηαι
urn:cts:greekLit:tlg0012.tlg001.omar:17.686	λυγρῆς ἀγγελίησ, ἣ μὴ ὤφελλε γενέσθαι.
urn:cts:greekLit:tlg0012.tlg001.omar:17.687	ἤδη μὲν σὲ καὶ αὐτὸν ὀΐομαι εἰσορόωντα
urn:cts:greekLit:tlg0012.tlg001.omar:17.688	γιγνώσκειν ὅτι πῆμα θεὸς Δαναοῖσι κυλίνδει,
urn:cts:greekLit:tlg0012.tlg001.omar:17.689	νίκη δὲ Τρώων: πέφαται δ' ὤριστος Ἀχαιῶν
urn:cts:greekLit:tlg0012.tlg001.omar:17.690	Πάτροκλοσ, μεγάλη δὲ ποθὴ Δαναοῖσι τέτυκται.
urn:cts:greekLit:tlg0012.tlg001.omar:17.691	ἀλλὰ σύ γ' αἶψ' Ἀχιλῆϊ θέων ἐπὶ νῆας Ἀχαιῶν
urn:cts:greekLit:tlg0012.tlg001.omar:17.692	εἰπεῖν, αἴ κε τάχιστα νέκυν ἐπὶ νῆα σαώσῃ
urn:cts:greekLit:tlg0012.tlg001.omar:17.693	γυμνόν: ἀτὰρ τά γε τεύχε' ἔχει κορυθαίολος Ἕκτωρ.
urn:cts:greekLit:tlg0012.tlg001.omar:17.694	ὣς ἔφατ', Ἀντίλοχος δὲ κατέστυγε μῦθον ἀκούσασ:
urn:cts:greekLit:tlg0012.tlg001.omar:17.695	δὴν δέ μιν ἀμφασίη ἐπέων λάβε, τὼ δέ οἱ ὄσσε
urn:cts:greekLit:tlg0012.tlg001.omar:17.696	δακρυόφι πλῆσθεν, θαλερὴ δέ οἱ ἔσχετο φωνή.
urn:cts:greekLit:tlg0012.tlg001.omar:17.697	ἀλλ' οὐδ' ὧς Μενελάου ἐφημοσύνης ἀμέλησε,
urn:cts:greekLit:tlg0012.tlg001.omar:17.698	βῆ δὲ θέειν, τὰ δὲ τεύχε' ἀμύμονι δῶκεν ἑταίρῳ
urn:cts:greekLit:tlg0012.tlg001.omar:17.699	Λαοδόκῳ, ὅς οἱ σχεδὸν ἔστρεφε μώνυχας ἵππουσ.
urn:cts:greekLit:tlg0012.tlg001.omar:17.700	τὸν μὲν δάκρυ χέοντα πόδες φέρον ἐκ πολέμοιο
urn:cts:greekLit:tlg0012.tlg001.omar:17.701	Πηλεΐδῃ Ἀχιλῆϊ κακὸν ἔπος ἀγγελέοντα.
urn:cts:greekLit:tlg0012.tlg001.omar:17.702	οὐδ' ἄρα σοὶ Μενέλαε διοτρεφὲς ἤθελε θυμὸσ
urn:cts:greekLit:tlg0012.tlg001.omar:17.703	τειρομένοις ἑτάροισιν ἀμυνέμεν, ἔνθεν ἀπῆλθεν
urn:cts:greekLit:tlg0012.tlg001.omar:17.704	Ἀντίλοχοσ, μεγάλη δὲ ποθὴ Πυλίοισιν ἐτύχθη:
urn:cts:greekLit:tlg0012.tlg001.omar:17.705	ἀλλ' ὅ γε τοῖσιν μὲν Θρασυμήδεα δῖον ἀνῆκεν,
urn:cts:greekLit:tlg0012.tlg001.omar:17.706	αὐτὸς δ' αὖτ' ἐπὶ Πατρόκλῳ ἥρωϊ βεβήκει,
urn:cts:greekLit:tlg0012.tlg001.omar:17.707	στῆ δὲ παρ' Αἰάντεσσι θέων, εἶθαρ δὲ προσηύδα:
urn:cts:greekLit:tlg0012.tlg001.omar:17.708	κεῖνον μὲν δὴ νηυσὶν ἐπιπροέηκα θοῇσιν
urn:cts:greekLit:tlg0012.tlg001.omar:17.709	ἐλθεῖν εἰς Ἀχιλῆα πόδας ταχύν: οὐδέ μιν οἴω
urn:cts:greekLit:tlg0012.tlg001.omar:17.710	νῦν ἰέναι μάλα περ κεχολωμένον Ἕκτορι δίῳ:
urn:cts:greekLit:tlg0012.tlg001.omar:17.711	οὐ γάρ πως ἂν γυμνὸς ἐὼν Τρώεσσι μάχοιτο.
urn:cts:greekLit:tlg0012.tlg001.omar:17.712	ἡμεῖς δ' αὐτοί περ φραζώμεθα μῆτιν ἀρίστην,
urn:cts:greekLit:tlg0012.tlg001.omar:17.713	ἠμὲν ὅπως τὸν νεκρὸν ἐρύσσομεν, ἠδὲ καὶ αὐτοὶ
urn:cts:greekLit:tlg0012.tlg001.omar:17.714	Τρώων ἐξ ἐνοπῆς θάνατον καὶ κῆρα φύγωμεν.
urn:cts:greekLit:tlg0012.tlg001.omar:17.715	τὸν δ' ἠμείβετ' ἔπειτα μέγας Τελαμώνιος Αἴασ:
urn:cts:greekLit:tlg0012.tlg001.omar:17.716	πάντα κατ' αἶσαν ἔειπες ἀγακλεὲς ὦ Μενέλαε:
urn:cts:greekLit:tlg0012.tlg001.omar:17.717	ἀλλὰ σὺ μὲν καὶ Μηριόνης ὑποδύντε μάλ' ὦκα
urn:cts:greekLit:tlg0012.tlg001.omar:17.718	νεκρὸν ἀείραντες φέρετ' ἐκ πόνου: αὐτὰρ ὄπισθε
urn:cts:greekLit:tlg0012.tlg001.omar:17.719	νῶϊ μαχησόμεθα Τρωσίν τε καὶ Ἕκτορι δίῳ
urn:cts:greekLit:tlg0012.tlg001.omar:17.720	ἶσον θυμὸν ἔχοντες ὁμώνυμοι, οἳ τὸ πάρος περ
urn:cts:greekLit:tlg0012.tlg001.omar:17.721	μίμνομεν ὀξὺν Ἄρηα παρ' ἀλλήλοισι μένοντεσ.
urn:cts:greekLit:tlg0012.tlg001.omar:17.722	ὣς ἔφαθ', οἳ δ' ἄρα νεκρὸν ἀπὸ χθονὸς ἀγκάζοντο
urn:cts:greekLit:tlg0012.tlg001.omar:17.723	ὕψι μάλα μεγάλωσ: ἐπὶ δ' ἴαχε λαὸς ὄπισθε
urn:cts:greekLit:tlg0012.tlg001.omar:17.724	Τρωϊκόσ, ὡς εἴδοντο νέκυν αἴροντας Ἀχαιούσ.
urn:cts:greekLit:tlg0012.tlg001.omar:17.725	ἴθυσαν δὲ κύνεσσιν ἐοικότεσ, οἵ τ' ἐπὶ κάπρῳ
urn:cts:greekLit:tlg0012.tlg001.omar:17.726	βλημένῳ ἀΐξωσι πρὸ κούρων θηρητήρων:
urn:cts:greekLit:tlg0012.tlg001.omar:17.727	ἕως μὲν γάρ τε θέουσι διαρραῖσαι μεμαῶτεσ,
urn:cts:greekLit:tlg0012.tlg001.omar:17.728	ἀλλ' ὅτε δή ῥ' ἐν τοῖσιν ἑλίξεται ἀλκὶ πεποιθώσ,
urn:cts:greekLit:tlg0012.tlg001.omar:17.729	ἄψ τ' ἀνεχώρησαν διά τ' ἔτρεσαν ἄλλυδις ἄλλοσ.
urn:cts:greekLit:tlg0012.tlg001.omar:17.730	ὣς Τρῶες εἷος μὲν ὁμιλαδὸν αἰὲν ἕποντο
urn:cts:greekLit:tlg0012.tlg001.omar:17.731	νύσσοντες ξίφεσίν τε καὶ ἔγχεσιν ἀμφιγύοισιν:
urn:cts:greekLit:tlg0012.tlg001.omar:17.732	ἀλλ' ὅτε δή ῥ' Αἴαντε μεταστρεφθέντε κατ' αὐτοὺσ
urn:cts:greekLit:tlg0012.tlg001.omar:17.733	σταίησαν, τῶν δὲ τράπετο χρώσ, οὐδέ τις ἔτλη
urn:cts:greekLit:tlg0012.tlg001.omar:17.734	πρόσσω ἀΐξας περὶ νεκροῦ δηριάασθαι.
urn:cts:greekLit:tlg0012.tlg001.omar:17.735	ὣς οἵ γ' ἐμμεμαῶτε νέκυν φέρον ἐκ πολέμοιο
